1,1.500,-0.122,2.430,0.935,-0.000,3.365,3.365
2,3.000,-0.000,4.497,0.995,-0.000,5.492,5.492
3,4.500,-0.000,6.747,1.085,-0.000,7.832,7.832
4,6.000,-0.183,9.271,1.208,-0.000,10.480,10.480
5,7.500,-0.244,11.613,1.363,-0.000,12.976,12.976
6,9.000,-0.061,13.588,1.544,-0.000,15.133,15.133
7,10.500,-0.122,15.930,1.757,-0.000,17.687,17.687
8,12.000,-0.061,18.088,1.998,-0.000,20.086,20.086
9,13.500,-0.000,20.247,2.268,-0.000,22.515,22.515
10,15.000,0.122,22.314,2.565,-0.000,24.880,24.880
11,16.500,0.244,24.381,2.891,-0.000,27.272,27.272
12,18.000,0.061,26.906,3.249,-0.000,30.155,30.155
13,19.500,-0.061,29.338,3.640,-0.000,32.979,32.979
14,21.000,-0.183,31.771,4.064,-0.000,35.835,35.835
15,22.500,-0.061,33.838,4.515,-0.000,38.354,38.354
16,24.000,0.061,35.906,4.994,-0.000,40.900,40.900
17,25.500,0.061,38.156,5.503,-0.000,43.658,43.658
18,27.000,0.122,40.314,6.040,-0.000,46.354,46.354
19,28.500,-0.000,42.747,6.610,-0.000,49.357,49.357
20,30.000,-0.000,44.997,7.210,-0.000,52.207,52.207
21,31.500,0.061,47.156,7.839,-0.000,54.994,54.994
22,33.000,-0.000,49.497,8.499,-0.000,57.996,57.996
23,34.500,-0.183,52.021,9.192,-0.000,61.214,61.214
24,36.000,-0.305,54.454,9.919,-0.000,64.373,64.373
25,37.500,-0.183,56.521,10.672,-0.000,67.194,67.194
26,39.000,-0.061,58.588,11.453,-0.000,70.042,70.042
27,40.500,0.061,60.656,12.262,-0.000,72.918,72.918
28,42.000,0.122,62.814,13.100,-0.000,75.914,75.914
29,43.500,0.061,65.156,13.968,-0.000,79.124,79.124
30,45.000,-0.061,67.588,14.870,-0.000,82.458,82.458
31,46.500,-0.122,69.930,15.802,-0.000,85.732,85.732
32,48.000,-0.122,72.180,16.764,-0.000,88.944,88.944
33,49.500,-0.061,74.338,17.756,-0.000,92.094,92.094
34,51.000,0.061,76.406,18.774,-0.000,95.180,95.180
35,52.500,0.183,78.473,19.821,-0.000,98.293,98.293
36,54.000,0.122,80.814,20.898,-0.000,101.712,101.712
37,55.500,0.061,83.156,22.007,-0.000,105.162,105.162
38,57.000,-0.061,85.588,23.148,-0.000,108.736,108.736
39,58.500,-0.122,87.930,24.320,-0.000,112.250,112.250
40,60.000,-0.122,90.180,25.523,-0.000,115.703,115.703
41,61.500,-0.122,92.430,26.755,-0.000,119.185,119.185
42,63.000,-0.122,94.680,28.018,-0.000,122.698,122.698
43,64.500,-0.061,96.838,29.309,-0.000,126.147,126.147
44,66.000,0.061,98.906,30.628,-0.000,129.533,129.533
45,67.500,0.122,101.064,31.975,-0.000,133.039,133.039
46,69.000,-0.061,103.588,33.356,-0.000,136.945,136.945
47,70.500,-0.122,105.930,34.769,-0.000,140.699,140.699
48,72.000,-0.122,108.180,36.211,-0.000,144.391,144.391
49,73.500,-0.061,110.338,37.682,-0.000,148.021,148.021
50,75.000,0.061,112.406,39.181,-0.000,151.586,151.586
51,76.500,0.122,114.564,40.708,-0.000,155.273,155.273
52,78.000,0.061,116.906,42.267,-0.000,159.173,159.173
53,79.500,0.061,119.156,43.856,-0.000,163.011,163.011
54,81.000,-0.122,121.680,45.478,-0.000,167.158,167.158
55,82.500,-0.183,124.021,47.132,-0.000,171.153,171.153
56,84.000,-0.061,126.088,48.813,-0.000,174.902,174.902
57,85.500,0.061,128.156,50.522,-0.000,178.677,178.677
58,87.000,-0.000,130.497,52.262,-0.000,182.759,182.759
59,88.500,-0.000,132.747,54.032,-0.000,186.779,186.779
60,90.000,-0.061,135.088,55.833,-0.000,190.921,190.921
61,91.500,-0.122,137.430,57.665,-0.000,195.095,195.095
62,93.000,-0.061,139.588,59.527,-0.000,199.115,199.115
63,94.500,-0.061,141.838,61.418,-0.000,203.256,203.256
64,96.000,-0.122,144.180,63.340,-0.000,207.520,207.520
65,97.500,-0.000,146.247,65.290,-0.000,211.537,211.537
66,99.000,0.122,148.314,67.268,-0.000,215.582,215.582
67,100.500,0.061,150.656,69.276,-0.000,219.932,219.932
68,102.000,-0.061,153.088,71.318,-0.000,224.406,224.406
69,103.500,-0.061,155.338,73.389,-0.000,228.727,228.727
70,105.000,-0.061,157.588,75.490,-0.000,233.078,233.078
71,106.500,0.061,159.656,77.619,-0.000,237.274,237.274
72,108.000,-0.061,162.088,79.780,-0.000,241.868,241.868
73,109.500,-0.183,164.521,81.973,-0.000,246.495,246.495
74,111.000,-0.061,166.588,84.195,-0.000,250.783,250.783
75,112.500,0.061,168.656,86.443,-0.000,255.099,255.099
76,114.000,15.671,147.491,88.410,-0.000,235.901,235.901
77,115.500,-0.000,173.247,90.720,-0.000,263.967,263.967
78,117.000,-0.122,175.680,93.062,-0.000,268.742,268.742
79,118.500,-0.183,178.021,95.436,-0.000,273.457,273.457
80,120.000,0.061,179.906,97.835,-0.000,277.740,277.740
81,121.500,0.061,182.156,100.263,-0.000,282.419,282.419
82,123.000,-0.122,184.680,102.726,-0.000,287.406,287.406
83,124.500,-0.122,186.930,105.218,-0.000,292.148,292.148
84,126.000,-0.061,189.088,107.739,-0.000,296.828,296.828
85,127.500,-0.122,191.430,110.292,-0.000,301.722,301.722
86,129.000,-0.122,193.680,112.874,-0.000,306.554,306.554
87,130.500,-0.122,195.930,115.487,-0.000,311.417,311.417
88,132.000,-0.061,198.088,118.128,-0.000,316.216,316.216
89,133.500,-0.061,200.338,120.799,-0.000,321.137,321.137
90,135.000,-0.183,202.771,123.503,-0.000,326.274,326.274
91,136.500,-0.122,204.930,126.235,-0.000,331.165,331.165
92,138.000,-0.061,207.088,128.996,-0.000,336.085,336.085
93,139.500,-0.061,209.338,131.787,-0.000,341.126,341.126
94,141.000,-0.000,211.497,134.607,-0.000,346.104,346.104
95,142.500,-0.061,213.838,137.458,-0.000,351.297,351.297
96,144.000,-0.061,216.088,140.340,-0.000,356.428,356.428
97,145.500,-0.000,218.247,143.250,-0.000,361.497,361.497
98,147.000,0.122,220.314,146.187,-0.000,366.501,366.501
99,148.500,-0.000,222.747,149.157,-0.000,371.904,371.904
100,150.000,-0.000,224.997,152.157,-0.000,377.154,377.154
101,151.500,-0.000,227.247,155.187,-0.000,382.434,382.434
102,153.000,-0.061,229.588,158.248,-0.000,387.837,387.837
103,154.500,-0.061,231.838,161.339,-0.000,393.178,393.178
104,156.000,-0.122,234.180,164.462,-0.000,398.642,398.642
105,157.500,-0.183,236.521,167.615,-0.000,404.137,404.137
106,159.000,-0.061,238.588,170.797,-0.000,409.385,409.385
107,160.500,0.061,240.656,174.005,-0.000,414.661,414.661
108,162.000,-0.000,242.997,177.245,-0.000,420.242,420.242
109,163.500,-0.061,245.338,180.516,-0.000,425.855,425.855
110,165.000,-0.122,247.680,183.819,-0.000,431.499,431.499
111,166.500,-0.061,249.838,187.150,-0.000,436.988,436.988
112,168.000,-0.000,251.997,190.510,-0.000,442.507,442.507
113,169.500,-0.061,254.338,193.901,-0.000,448.240,448.240
114,171.000,-0.000,256.497,197.321,-0.000,453.818,453.818
115,172.500,0.122,258.564,200.769,-0.000,459.333,459.333
