0,18.000,0.000,5.400,9.000,0.000,130.836,128.444
1,36.000,13.253,6.824,20.373,0.000,147.119,144.236
2,54.000,26.506,8.248,34.120,0.000,159.135,169.042
3,72.000,53.013,5.696,43.614,-0.000,183.465,165.075
4,90.000,13.253,23.024,81.987,0.000,229.319,237.103
5,108.000,13.253,28.424,129.361,0.000,256.075,322.374
6,126.000,66.266,17.920,159.228,-0.000,282.545,341.110
7,144.000,66.266,23.320,198.095,0.000,340.513,378.156
8,162.000,53.013,32.696,252.588,0.000,414.908,437.980
9,180.000,119.279,18.216,282.949,-0.000,440.503,450.627
10,198.000,106.026,27.592,328.936,0.000,503.275,505.061
11,216.000,119.279,29.016,377.297,0.000,553.354,561.032
12,234.000,172.292,18.513,408.151,-0.000,580.201,581.365
13,252.000,185.545,19.937,441.378,0.000,624.639,612.711
14,270.000,225.304,13.409,463.726,-0.000,642.825,632.644
15,288.000,238.558,14.833,488.447,0.000,677.486,656.754
16,306.000,304.824,0.353,489.035,-0.000,668.472,644.464
17,324.000,344.583,-6.175,478.744,-0.000,664.337,621.440
18,342.000,371.090,-8.727,464.199,-0.000,653.854,604.210
19,360.000,357.836,0.649,465.281,0.000,658.992,626.467
20,378.000,384.343,-1.903,462.109,-0.000,656.383,624.109
21,396.000,410.849,-4.455,454.685,-0.000,653.119,613.901
22,414.000,477.115,-18.935,423.127,-0.000,606.631,574.794
23,432.000,477.115,-13.535,400.569,0.000,593.475,560.114
24,450.000,477.115,-8.135,387.011,0.000,591.399,552.355
25,468.000,503.622,-10.687,369.201,-0.000,576.393,533.115
26,486.000,516.875,-9.262,353.763,0.000,559.474,528.488
27,504.000,503.622,0.113,353.952,0.000,573.783,539.789
28,522.000,556.635,-10.390,336.635,-0.000,542.232,522.177
29,540.000,583.141,-12.942,315.065,-0.000,515.145,507.500
30,558.000,596.394,-11.518,295.868,0.000,501.886,491.692
31,576.000,609.647,-10.094,279.044,0.000,489.741,479.519
32,594.000,609.647,-4.694,271.220,0.000,493.382,477.510
33,612.000,649.407,-11.222,252.517,-0.000,474.658,452.251
34,630.000,636.154,-1.846,249.440,0.000,478.855,467.132
35,648.000,675.913,-8.374,235.483,-0.000,459.589,451.909
36,666.000,662.660,1.002,237.153,0.000,477.073,462.998
37,684.000,689.167,-1.550,234.570,-0.000,478.624,457.656
38,702.000,742.179,-12.054,214.480,-0.000,450.257,431.316
39,725.110,689.167,10.783,17.972,0.000,275.849,266.699
40,743.110,702.420,12.207,38.316,0.000,300.278,292.288
41,761.110,675.913,25.559,80.915,0.000,346.810,364.137
42,779.110,742.179,11.079,99.380,-0.000,350.146,375.251
43,797.110,768.686,8.527,113.592,-0.000,365.836,389.362
44,815.110,755.433,17.903,143.430,0.000,406.481,433.625
45,833.110,768.686,19.327,175.642,0.000,450.128,463.730
46,851.110,848.205,0.871,177.094,-0.000,446.229,440.102
47,869.110,834.952,10.247,194.173,0.000,476.408,469.313
48,887.110,861.458,7.695,206.999,-0.000,489.706,483.042
49,905.110,887.965,5.144,215.571,-0.000,493.465,497.805
50,923.110,1033.750,-33.192,160.251,-0.000,400.837,409.601
51,941.110,1113.269,-51.648,74.172,-0.000,300.701,307.146
52,959.110,1113.269,-46.248,-2.908,0.000,274.449,196.519
53,977.110,940.977,10.840,15.158,0.000,427.944,199.811
54,995.110,781.939,63.951,121.743,0.000,542.461,411.168
55,1013.110,861.458,45.495,197.569,-0.000,483.233,591.615
56,1031.110,1007.243,7.160,209.502,-0.000,482.009,546.515
57,1049.110,1033.750,4.608,217.182,-0.000,489.131,556.128
58,1067.110,1033.750,10.008,233.862,0.000,546.281,549.618
59,1085.110,1073.510,3.480,239.662,-0.000,553.455,547.468
60,1103.110,1153.029,-14.976,214.702,-0.000,491.303,529.270
61,1121.110,1192.788,-21.504,178.863,-0.000,422.207,520.111
62,1139.110,1206.042,-20.080,145.397,0.000,406.605,478.110
63,1157.110,1100.016,17.128,173.944,0.000,533.716,488.988
64,1175.110,1073.510,30.480,224.744,0.000,631.062,526.425
65,1193.110,993.990,59.736,324.304,0.000,758.520,663.078
66,1211.110,1100.016,33.328,379.851,-0.000,755.695,730.662
67,1229.110,1179.535,14.872,404.638,-0.000,758.480,747.020
68,1247.110,1457.852,-63.223,299.267,-0.000,588.213,556.834
69,1265.110,1722.916,-137.342,70.363,-0.000,303.004,242.478
70,1283.110,1908.461,-187.605,-242.313,-0.000,48.505,125.412
71,1301.110,1683.157,-114.614,-433.336,0.000,147.026,256.475
72,1319.110,1153.029,49.824,-350.296,0.000,154.582,56.646
73,1337.110,861.458,142.695,-112.470,0.000,482.681,283.129
74,1355.110,1100.016,76.528,15.077,-0.000,489.215,405.834
75,1373.110,1086.763,85.904,158.250,0.000,552.929,653.699
76,1391.110,1272.308,35.641,217.651,-0.000,533.919,697.465
77,1409.110,1219.295,56.944,312.559,0.000,658.752,811.534
78,1427.110,1365.080,18.609,343.574,-0.000,669.777,792.347
79,1445.110,1418.093,8.105,357.082,-0.000,677.562,797.052
80,1463.110,1418.093,13.505,379.590,0.000,705.980,830.930
81,1481.110,1285.561,58.665,477.365,0.000,898.956,930.302
82,1499.110,1378.333,36.233,537.753,-0.000,933.055,978.597
83,1517.110,1616.891,-29.934,487.862,-0.000,882.481,803.535
84,1535.110,2054.247,-155.741,228.294,-0.000,501.174,420.571
85,1553.110,2359.070,-241.788,-174.686,-0.000,4.353,45.477
86,1571.110,2518.109,-284.100,-648.186,-0.000,511.685,563.287
87,1589.110,2226.538,-191.229,-966.900,0.000,724.460,795.718
88,1607.110,1762.676,-46.670,-1044.683,0.000,669.399,710.747
89,1625.110,1100.016,157.528,-782.136,0.000,212.600,227.577
90,1643.110,834.952,242.447,-378.058,0.000,281.937,262.362
91,1661.110,1139.776,156.400,-117.391,-0.000,450.568,449.451
92,1679.110,1232.548,133.969,105.890,-0.000,700.687,607.510
93,1697.110,1338.573,107.561,285.158,-0.000,771.580,848.818
94,1715.110,1351.827,108.985,466.800,0.000,964.404,1028.605
95,1733.110,1616.891,34.866,524.909,-0.000,915.078,1052.392
96,1751.110,1961.474,-63.109,419.727,-0.000,679.671,887.964
97,1769.110,2239.792,-141.205,184.386,-0.000,427.880,519.363
98,1787.110,2451.843,-199.420,-147.980,-0.000,82.490,90.069
99,1805.110,2239.792,-130.405,-365.321,0.000,69.867,47.745
100,1823.110,1974.727,-45.485,-441.130,0.000,69.954,162.865
101,1841.110,1762.676,23.530,-401.913,0.000,333.273,203.240
102,1859.110,1563.878,88.570,-254.297,0.000,617.157,55.334
103,1877.110,1325.320,165.537,21.597,0.000,926.592,347.435
104,1895.110,1206.042,206.720,366.131,0.000,1072.535,979.408
105,1913.110,1391.586,156.457,626.893,-0.000,1083.508,1395.911
106,1931.110,1630.144,90.290,777.376,-0.000,1165.173,1489.358
107,1949.110,1974.727,-7.685,764.567,-0.000,1060.110,1379.333
108,1967.110,2412.083,-133.492,542.080,-0.000,839.107,910.228
109,1985.110,2796.426,-243.395,136.422,-0.000,382.873,341.820
110,2003.110,3034.983,-309.562,-379.515,-0.000,206.289,226.745
111,2021.110,2398.830,-113.316,-568.375,0.000,266.005,145.778
112,2039.110,1842.195,59.074,-469.918,0.000,240.977,377.370
113,2057.110,1643.397,124.114,-263.061,0.000,110.596,797.260
114,2075.110,1404.840,201.081,72.074,0.000,333.295,1184.053
115,2093.110,1020.497,321.784,608.380,0.000,1179.560,1658.288
116,2111.110,1179.535,279.472,1074.167,-0.000,1574.731,2116.548
117,2129.110,1669.904,137.762,1303.770,-0.000,1928.095,1945.449
118,2147.110,1961.474,55.691,1396.588,-0.000,2006.733,1894.784
119,2165.110,2094.006,21.331,1432.140,-0.000,1986.621,1923.761
120,2183.110,2425.336,-72.668,1311.027,-0.000,1653.542,1833.095
121,2201.110,2438.589,-71.244,1192.287,0.000,1598.563,1659.922
122,2219.110,2412.083,-57.892,1095.800,0.000,1803.655,1295.040
123,2237.110,2624.134,-116.107,902.288,-0.000,1762.312,839.409
124,2255.110,3061.490,-241.914,499.098,-0.000,1209.423,340.784
125,2244.139,2955.464,-213.398,143.435,0.000,785.071,182.817
126,2226.139,2491.602,-79.639,10.703,0.000,640.882,113.344
127,2208.139,2147.019,18.336,41.263,0.000,442.721,335.407
128,2204.541,2147.019,17.257,70.024,-0.000,346.935,629.281
129,2187.049,2133.766,15.985,26.642,0.000,238.838,502.839
130,2169.197,2160.272,2.677,31.104,-0.000,335.341,378.607
131,2151.861,2080.753,21.333,66.658,0.000,476.874,344.423
132,2133.861,2160.272,-7.923,53.453,-0.000,492.163,231.086
133,2115.861,2239.792,-37.179,-8.512,-0.000,388.740,145.588
134,2097.861,2120.512,-6.795,-19.838,0.000,440.935,125.029
135,2081.764,1722.916,107.654,159.586,0.000,689.350,477.592
136,2067.044,1696.410,111.190,344.903,0.000,667.361,885.761
137,2050.241,1921.714,38.558,409.167,-0.000,579.679,929.830
138,2032.241,2094.006,-18.529,378.284,-0.000,549.929,765.187
139,2014.241,2332.564,-95.497,219.123,-0.000,386.524,449.855
140,1996.241,2398.830,-120.777,17.829,-0.000,144.085,232.666
141,1978.241,2213.285,-70.513,-99.693,0.000,72.834,162.921
142,1960.241,2213.285,-75.913,-226.215,-0.000,185.117,150.547
143,1942.241,2120.513,-53.481,-315.351,0.000,328.183,153.725
144,1924.241,1921.714,0.758,-314.087,0.000,248.936,179.004
145,1906.241,1550.625,106.685,-136.279,0.000,73.867,417.191
146,1888.241,1404.840,145.020,105.422,0.000,463.377,581.274
147,1870.241,1683.157,56.125,198.964,-0.000,531.032,516.433
148,1852.241,1987.980,-40.722,131.094,-0.000,475.594,235.958
149,1834.241,2133.766,-89.857,-18.668,-0.000,257.874,49.402
150,1816.241,2173.525,-107.185,-197.310,-0.000,63.564,154.708
151,1798.241,2133.766,-100.657,-365.072,0.000,145.293,274.799
152,1780.241,1934.968,-46.418,-442.436,0.000,158.508,314.312
153,1762.241,1775.929,-4.106,-449.280,0.000,123.262,285.103
154,1744.241,1683.157,18.325,-418.737,0.000,101.267,207.630
155,1726.241,1577.131,44.733,-344.182,0.000,95.085,18.366
156,1708.241,1630.144,23.429,-305.134,-0.000,97.733,13.291
157,1690.241,1616.891,22.005,-268.458,-0.000,17.481,2.939
158,1672.241,1577.131,28.533,-220.903,0.000,26.919,54.347
159,1654.241,1643.397,3.253,-215.481,-0.000,15.010,20.060
160,1636.241,1630.144,1.829,-212.433,-0.000,30.926,62.766
161,1618.241,1510.865,32.213,-158.745,0.000,40.033,153.470
162,1600.241,1418.093,54.645,-67.671,0.000,151.455,262.580
