0,0.000,1.400,-2.660,-0.035,-0.980,22.019,14.669
1,0.000,-0.980,1.862,-0.010,1.666,43.868,50.903
2,0.000,1.400,-2.660,-0.045,-1.666,91.542,82.799
3,0.000,-1.260,2.394,-0.014,1.862,133.504,141.988
4,0.000,4.060,-7.714,-0.115,-3.724,173.068,149.961
5,0.000,7.980,-15.162,-0.315,-2.744,217.538,181.096
6,0.000,7.980,-15.162,-0.515,0.000,319.065,287.712
7,0.000,-9.660,18.354,-0.273,12.348,329.322,390.180
8,0.000,-12.320,23.408,0.035,1.862,392.444,443.054
9,0.000,-2.800,5.320,0.105,-6.664,498.444,495.966
10,0.000,10.920,-20.748,-0.168,-9.604,593.070,532.030
11,0.000,28.420,-53.998,-0.878,-12.250,691.425,557.172
12,0.000,34.300,-65.170,-1.736,-4.116,740.914,598.870
13,0.000,31.920,-60.648,-2.534,1.666,828.810,705.778
14,0.000,31.920,-60.648,-3.332,0.000,853.897,725.937
15,0.000,23.380,-44.422,-3.917,5.978,859.731,775.010
16,0.000,10.780,-20.482,-4.186,8.820,887.320,855.624
17,0.000,5.320,-10.108,-4.319,3.822,884.344,863.134
18,0.000,9.940,-18.886,-4.568,-3.234,889.615,836.240
19,0.000,23.660,-44.954,-5.159,-9.604,918.511,799.077
20,0.000,29.820,-56.658,-5.905,-4.312,892.576,758.827
21,0.000,30.940,-58.786,-6.678,-0.784,865.439,732.943
22,0.000,36.120,-68.628,-7.581,-3.626,873.652,713.982
23,0.000,36.120,-68.628,-8.484,0.000,851.113,696.889
24,0.000,33.460,-63.574,-9.321,1.862,783.636,641.571
25,0.000,27.440,-52.136,-10.007,4.214,771.067,655.210
26,0.000,23.240,-44.156,-10.588,2.940,740.483,636.876
27,0.000,16.660,-31.654,-11.004,4.606,648.114,572.010
28,0.000,9.800,-18.620,-11.249,4.802,623.647,573.513
29,0.000,5.600,-10.640,-11.389,2.940,581.133,542.955
30,0.000,6.720,-12.768,-11.557,-0.784,546.590,496.372
31,0.000,6.720,-12.768,-11.725,0.000,551.560,502.574
32,0.000,5.180,-9.842,-11.854,1.078,528.280,487.043
33,0.000,4.480,-8.512,-11.967,0.490,479.185,439.208
34,0.000,9.800,-18.620,-12.212,-3.724,501.963,432.852
35,0.000,9.800,-18.620,-12.457,0.000,481.709,419.556
36,0.000,8.960,-17.024,-12.680,0.588,446.468,388.235
37,0.000,8.260,-15.694,-12.887,0.490,463.612,407.430
38,0.000,8.260,-15.694,-0.207,-5.782,6.859,50.224
39,0.000,13.300,-25.270,-0.539,-3.528,36.537,22.137
40,0.000,13.300,-25.270,-0.872,0.000,87.009,34.726
41,0.000,17.220,-32.718,-1.302,-2.744,136.942,63.414
42,0.000,16.100,-30.590,-1.705,0.784,84.596,21.575
43,0.000,10.220,-19.418,-1.960,4.116,186.806,152.282
44,0.000,16.100,-30.590,-2.362,-4.116,184.154,110.017
45,0.000,13.300,-25.270,-2.695,1.960,163.708,111.698
46,0.000,-1.260,2.394,-2.664,10.192,230.594,250.439
47,0.000,-17.920,34.048,-2.216,11.662,183.986,270.975
48,0.000,-17.920,34.048,-1.768,0.000,164.903,229.464
49,0.000,-18.340,34.846,-1.309,0.294,230.641,298.303
50,0.000,-9.100,17.290,-1.082,-6.468,279.334,298.815
51,0.000,5.740,-10.906,-1.225,-10.388,267.581,222.543
52,0.000,14.840,-28.196,-1.596,-6.370,332.762,260.438
53,0.000,23.100,-43.890,-2.174,-5.782,362.519,258.828
54,0.000,22.400,-42.560,-2.734,0.490,351.087,261.480
55,0.000,11.060,-21.014,-3.010,7.938,354.917,322.745
56,0.000,3.080,-5.852,-3.087,5.586,365.592,358.886
57,0.000,3.080,-5.852,-3.164,0.000,345.860,327.828
58,0.000,-1.540,2.926,-3.126,3.234,380.932,387.001
59,0.000,1.820,-3.458,-3.171,-2.352,382.781,364.819
60,0.000,9.520,-18.088,-3.409,-5.390,369.978,316.204
61,0.000,14.280,-27.132,-3.766,-3.332,388.728,320.268
62,0.000,15.680,-29.792,-4.158,-0.980,404.156,334.296
63,0.000,15.260,-28.994,-4.540,0.294,350.522,284.043
